Rep_Seq_names,FIA001,FIA1,FIA10,FIA100,FIB1,FIB10,FIB100,FIC01,FIC1,FIC100,FIIA001,FIIA01,FIIA1,FIIA100,FIIB1,FIIB10,FIIB100,FIIC01,FIIC1,FIIC10,FIIC100,FIIIA001,FIIIA01,FIIIA1,FIIIA100,FIIIB1,FIIIB10,FIIIB100,FIIIC01,FIIIC1,FIIIC10,SC93A01,SC93A10,SC93A20,SC93B1,SC93B40,SC93C01,SC93C1,SC93C10,SC93C50,SC98A001,SC98A01,SC98A1,SC98A10,SC98A100,SC98B1,SC98B10,SC98B100,SC98C01,SC98C1,SC98C10,SC98C100,SCIA1,SCIA10,SCIA100,SCIB1,SCIB10,SCIB100,SCIC1,SCIC100,P72IA001,P72IA01,P72IA1,P72IA10,P72IA100,P72IB1,P72IB10,P72IB100,P72IC01,P72IC1,P72IC10,P72IC100,P72IIA001,P72IIA01,P72IIA1,P72IIB10,P72IIB100,P72IIC01,P72IIC10,P72IIC100,P72IIIA01,P72IIIA1,P72IIIA10,P72IIIA100,P72IIIB1,P72IIIB100,P72IIIC01,P72IIIC1,P72IIIC10,P72IIIC100
SC98A001_B4RDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIC01_B2U9N,4,2,0,3,3,3,1,4,4,3,5,3,8,25,7,2,1,5,3,3,12,2,9,0,3,12,6,0,10,9,3,1,6,1,1,10,0,7,2,2,4,3,7,5,8,4,0,5,3,6,4,4,8,6,12,9,12,3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,2,0,0,0,0,1,1,0,0
SC98A10_JDVOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIC100_JBSXK,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,1,1,2,1,1,0,0,1,4,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98B1_JMM70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,23,13,6,40,12,0,19,29,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A1_H2SQZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C01_ELNUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,1,2,0,0,1,0,3,0,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC93A01_JC7OG,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,1,0,2,2,0,2,4,7,5,3,12,7,0,4,5,4,7,21,22,4,5,0,19,0,6,2,1,2,0,16,0,0,2,1,0,0,0,2,3,4,7,4,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A001_CJL8Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIB100_F1H9X,3,4,0,0,2,0,3,4,2,0,2,0,0,0,3,2,0,1,0,0,7,1,1,3,0,2,0,0,2,0,1,0,2,5,0,5,0,0,2,0,6,4,1,9,5,2,2,0,5,4,0,0,0,4,5,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A01_G6N0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C100_H8ID8,0,1,0,1,1,2,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,3,0,0,5,0,1,1,0,0,1,6,0,2,10,0,2,30,0,5,3,61,24,10,2,32,3,10,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98B10_F3YAZ,0,1,0,0,0,1,0,0,0,0,1,5,0,2,3,2,0,1,3,6,4,12,15,11,1,8,1,3,6,21,1,0,0,1,0,0,0,0,0,0,4,1,4,5,0,3,8,0,3,6,5,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C01_EFAFC,0,0,0,0,0,0,5,3,1,0,0,3,1,0,0,2,0,1,2,1,2,0,1,1,0,0,0,0,3,5,0,1,2,2,0,2,0,1,0,0,8,4,5,9,2,4,7,1,6,10,5,5,2,4,11,4,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIA001_H9E0M,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,3,0,1,5,3,0,20,13,8,0,11,0,0,11,11,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,9,0,1,2,4,7,0,3,3,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIB10_ASN5E,0,0,0,0,0,0,0,0,0,0,9,12,2,0,2,1,2,4,5,1,31,1,10,2,0,0,9,0,3,2,11,0,0,0,0,0,0,0,2,5,6,6,19,0,1,3,0,0,11,6,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A10_JCLPK,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,6,5,3,0,6,2,9,7,0,3,17,1,12,0,0,0,0,4,4,3,7,0,1,1,0,6,3,7,2,2,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C10_IB3UA,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,2,3,2,3,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A001_B0P24,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,13,0,0,2,3,0,0,2,2,0,1,2,0,4,7,3,4,9,12,11,1,8,6,8,3,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC1_FSRFP,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,2,1,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC93A10_EKETX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98B10_F1U39,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,0,2,2,0,0,0,4,0,4,0,2,2,3,13,8,7,17,3,16,5,0,4,11,6,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FIIB100_F7YBS,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,2,0,3,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIC01_AXNJF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIC1_FN9OO,0,0,0,4,0,0,22,0,0,4,1,1,0,0,1,0,1,0,0,1,0,23,11,17,31,14,17,30,15,13,92,3,20,13,4,13,5,4,15,3,24,3,12,7,0,14,15,5,24,21,18,17,4,0,4,2,4,5,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC1_GHEAB,0,0,0,0,1,0,0,0,0,0,3,5,4,1,10,2,0,3,9,7,5,5,5,7,1,15,0,0,7,10,2,0,3,1,1,0,0,0,0,1,5,1,4,0,2,5,9,0,9,1,2,0,0,3,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A100_H9EL7,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,2,3,2,7,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIC01_AUN3K,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,3,0,0,3,7,4,0,6,0,0,4,11,0,0,0,0,0,0,0,0,0,0,3,0,1,6,1,1,0,0,1,3,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIA01_B9F1E,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIA10_GC5HH,0,1,0,1,1,0,0,0,0,0,2,4,0,3,3,2,1,5,1,1,0,1,0,0,2,2,1,0,0,2,3,0,2,2,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,2,2,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SCIA10_FLDNO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,1,3,3,0,1,1,1,2,0,2,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C1_JLM65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,3,4,1,2,5,1,0,8,0,0,7,3,0,0,0,0,0,0,0,0,0,0,4,1,2,11,0,3,2,0,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A1_HY1KD,0,0,0,0,1,0,0,0,1,0,3,1,1,0,2,3,2,2,0,7,1,11,9,4,0,10,0,0,16,13,2,1,1,2,0,0,1,1,0,0,9,13,11,16,4,40,33,0,18,26,9,19,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIA1_BBAQD,0,0,0,3,0,0,0,0,0,0,1,1,5,0,0,0,0,0,3,0,0,8,17,13,0,10,1,1,12,17,2,1,1,13,0,24,0,1,3,6,5,11,9,15,3,13,21,0,24,23,16,10,2,0,5,0,1,1,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C01_EGFV2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C01_D3Z6J,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIC100_FY9FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,17,0,0,29,0,0,0,0,0,0,0,0,0,0
SC98A1_IOZIF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,2,3,1,2,1,0,2,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A001_BWBLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,3,4,0,4,0,0,7,2,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C10_H69GM,2,2,0,0,1,0,1,2,1,2,9,6,4,23,12,9,8,4,17,9,8,3,7,3,1,12,26,0,2,4,7,0,3,0,0,0,0,1,8,4,22,10,34,19,8,24,5,2,23,22,66,0,3,12,5,10,15,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A001_CG9HY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIB100_G1MAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC01_JYT4V,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC93C10_FXAUO,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,1,3,5,4,0,0,1,1,0,1,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIC10_AMSRG,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,2,1,1,0,5,2,8,7,4,8,0,1,9,2,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,1,2,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC100_BBDK4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIA100_FSPCX,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,5,1,0,4,0,1,1,0,0,0,2,0,2,0,1,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC93C10_F9GZN,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,1,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P72IIIC01_EC205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,4,2,0,0
SC98C1_JWHKX,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIB1_BANG9,0,1,0,0,0,0,0,0,0,0,1,2,3,2,5,0,0,5,4,0,3,3,0,4,0,5,9,0,4,4,3,0,0,0,0,1,0,0,4,0,2,0,3,0,2,2,0,0,2,1,1,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIA01_CZ1X9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SC93B40_JE4ST,0,0,0,2,0,1,0,2,0,0,16,14,3,0,8,3,0,4,14,3,5,6,3,1,2,2,0,1,7,2,0,0,3,2,0,5,0,2,4,0,2,1,0,1,4,0,0,0,0,1,0,0,0,1,1,7,4,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C10_H2N1C,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC93A01_JMH20,3,1,0,1,1,3,3,2,0,0,7,13,5,3,14,11,5,5,8,0,6,3,3,7,5,12,4,0,4,3,16,4,4,1,0,0,1,1,10,0,3,9,11,2,6,1,1,0,1,7,1,2,1,4,5,8,4,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC1_GD9Z0,10,13,3,4,14,12,0,16,6,0,30,28,25,11,30,21,49,19,44,65,12,11,20,17,9,21,10,0,28,17,16,0,1,0,0,0,0,3,0,0,8,3,4,0,6,5,5,1,6,10,4,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIA100_FRUPV,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,3,1,0,1,0,0,8,3,0,0,4,0,0,0,0,0,0,5,2,0,2,1,5,1,3,8,1,0,1,0,6,0,0,4,0,1,1,0,0,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A01_GS2ZA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,1,0,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,4,8,7,3,2,3,4,0,4,0,11,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98C10_INPE3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,4,4,1,0,2,3,1,1,3,0,0,3,3,1,0,1,0,0,0,1,0,0,1,4,2,1,3,2,8,8,0,5,10,7,12,0,0,1,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIA001_F2I7C,1,0,0,0,0,5,0,0,0,0,3,1,0,0,1,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC100_A2CPY,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIB10_EITK6,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,1,0,3,5,1,1,4,0,0,1,0,0,2,1,1,2,0,0,0,1,0,9,2,5,3,1,2,6,0,2,4,1,1,4,6,1,3,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC93A20_JDUWE,0,0,1,2,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,27,64,7,26,2,14,0,1,8,1,7,5,25,4,5,1,3,0,3,0,22,17,39,25,55,0,25,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC01_I99HQ,0,0,0,0,0,3,0,1,1,0,1,2,0,0,1,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIB1_EDF56,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,0,3,1,1,0,9,13,5,1,9,3,0,5,7,5,0,0,0,0,0,0,0,2,0,1,2,2,2,0,0,2,0,0,0,4,0,2,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A001_CIMIK,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC98A1_IMTDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIA100_GBO0L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIIA100_GDFYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
